,story_name,document_id,word,word_n,paragraph_n,number_word,lp_GroNLP_gpt2.medium.dutch.embeddings,lp_GroNLP_gpt2.small.dutch,lp_yhavinga_gpt2.large.dutch,lp_yhavinga_gpt.neo.125M.dutch,zipf_freq,zero_freq,lp,sd_lp,se_lp,wl,s_lp,s_wl,s_freq,s_lp1,s_lp2,s_lp3,s_wl1,s_wl2,s_wl3,s_freq1,s_freq2,s_freq3,word_rm_punct,pos
2229,de zilveren schaatsen,4,met,51,13,435,-6.67687606811523,-5.34161376953125,-5.95080375671387,-5.45922088623047,6.82956116709923,False,-5.85712862014771,0.606862707037109,0.303431353518554,3,-0.204492565979367,-0.713901874399868,0.921971179768801,0.53337648681328,0.891298302441665,0.572675514078032,-0.713901874399868,-0.713901874399868,-0.713901874399868,1.17032803950248,0.973427226157905,0.908106549534858,met,ADP
2230,de zilveren schaatsen,4,zijn,52,13,436,-2.48481321334839,-1.40542232990265,-1.08889412879944,-1.36857843399048,6.89763905662365,False,-1.58692702651024,0.615049167265768,0.307524583632884,4,0.872306539166372,-0.393408801846939,0.95245325817381,-0.204492565979367,0.53337648681328,0.891298302441665,-0.713901874399868,-0.713901874399868,-0.713901874399868,0.921971179768801,1.17032803950248,0.973427226157905,zijn,AUX
2231,de zilveren schaatsen,4,van,53,13,437,-8.36243343353271,-8.17420768737793,-10.5066270828247,-8.65313911437988,7.01373797155985,False,-8.92410182952881,1.07325355528771,0.536626777643857,3,-0.977878537332154,-0.713901874399868,1.00443689416112,0.872306539166372,-0.204492565979367,0.53337648681328,-0.393408801846939,-0.713901874399868,-0.713901874399868,0.95245325817381,0.921971179768801,1.17032803950248,van,ADP
2232,de zilveren schaatsen,4,kou,54,13,438,-8.696702003479,-7.82574415206909,-9.86698150634766,-11.0665922164917,4.20122034483341,False,-9.36400496959686,1.40988513966465,0.704942569832327,3,-1.08880709589994,-0.713901874399868,-0.254876275096181,-0.977878537332154,0.872306539166372,-0.204492565979367,-0.713901874399868,-0.393408801846939,-0.713901874399868,1.00443689416112,0.95245325817381,0.921971179768801,kou,NOUN
2233,de zilveren schaatsen,4,verstijfde,55,13,439,-9.36038589477539,-9.83906745910645,-7.85703563690186,-7.61766624450684,2.65653232253074,False,-8.66853880882263,1.09721773225823,0.548608866129117,10,-0.9134342655641,1.52954963347063,-0.946514951559838,-1.08880709589994,-0.977878537332154,0.872306539166372,-0.713901874399868,-0.713901874399868,-0.393408801846939,-0.254876275096181,1.00443689416112,0.95245325817381,verstijfde,VERB
2234,de zilveren schaatsen,4,vingers,56,13,440,-6.16433000564575,-9.04272747039795,-5.04051494598389,-2.36037611961365,4.57587195931815,False,-5.65198713541031,2.76696082093387,1.38348041046693,7,-0.152762884757144,0.568070415811847,-0.0871248955063285,-0.9134342655641,-1.08880709589994,-0.977878537332154,1.52954963347063,-0.713901874399868,-0.713901874399868,-0.946514951559838,-0.254876275096181,1.00443689416112,vingers,NOUN
2235,de zilveren schaatsen,4,doen,57,13,441,-9.53479480743408,-12.1531496047974,-8.00045967102051,-11.7255735397339,6.42406663937333,False,-10.3534944057465,1.94322768270544,0.971613841352722,4,-1.33832256162985,-0.393408801846939,0.740409793637562,-0.152762884757144,-0.9134342655641,-1.08880709589994,0.568070415811847,1.52954963347063,-0.713901874399868,-0.0871248955063285,-0.946514951559838,-0.254876275096181,doen,VERB
2236,de zilveren schaatsen,4,kon.,58,13,442,-8.22587847709656,-8.25374615192413,-0.281178444623947,-4.81353306770325,2.43468357291438,False,-5.39358403533697,3.77162958533793,1.88581479266897,4,-0.0876024419011345,-0.393408801846939,-1.0458483919338,-1.33832256162985,-0.152762884757144,-0.9134342655641,-0.393408801846939,0.568070415811847,1.52954963347063,0.740409793637562,-0.0871248955063285,-0.946514951559838,kon,AUX
2237,de zilveren schaatsen,4,"'Kijk,",0,14,443,-7.71554780006409,-7.09983003139496,-6.96019321680069,-8.65249848365784,1.35550232686675,True,-7.60701738297939,0.770374388391427,0.385187194195714,6,-0.645754790397365,0.247577343258918,-1.52905501871149,-0.0876024419011345,-1.33832256162985,-0.152762884757144,-0.393408801846939,-0.393408801846939,0.568070415811847,-1.0458483919338,0.740409793637562,-0.0871248955063285,kijk,VERB
2238,de zilveren schaatsen,4,nu,1,14,444,-6.63706064224243,-5.57042741775513,-5.44750499725342,-4.40000009536743,6.48616089049185,False,-5.5137482881546,0.914670501529507,0.457335250764754,2,-0.117903765402424,-1.0343949469528,0.768212680071288,-0.645754790397365,-0.0876024419011345,-1.33832256162985,0.247577343258918,-0.393408801846939,-0.393408801846939,-1.52905501871149,-1.0458483919338,0.740409793637562,nu,ADV
2239,de zilveren schaatsen,4,zal,2,14,445,-5.16774940490723,-6.4042854309082,-4.97174835205078,-4.3019700050354,6.33835675137231,False,-5.2114382982254,0.877378072813933,0.438689036406967,3,-0.0416715034133392,-0.713901874399868,0.70203293524223,-0.117903765402424,-0.645754790397365,-0.0876024419011345,-1.0343949469528,0.247577343258918,-0.393408801846939,0.768212680071288,-1.52905501871149,-1.0458483919338,zal,AUX
2240,de zilveren schaatsen,4,het,3,14,446,-2.47979378700256,-2.2793173789978,-2.25317239761353,-2.48962163925171,7.38423498674279,False,-2.3754763007164,0.126643961817747,0.0633219809088735,3,0.673461324436071,-0.713901874399868,1.17032803950248,-0.0416715034133392,-0.117903765402424,-0.645754790397365,-0.713901874399868,-1.0343949469528,0.247577343258918,0.70203293524223,0.768212680071288,-1.52905501871149,het,DET
2241,de zilveren schaatsen,4,je,4,14,447,-6.58335447311401,-4.27342414855957,-3.09991407394409,-4.10824871063232,7.5598635473815,False,-4.5162353515625,1.47245348580748,0.736226742903738,2,0.133634953306805,-1.0343949469528,1.24896625218719,0.673461324436071,-0.0416715034133392,-0.117903765402424,-0.713901874399868,-0.713901874399868,-1.0343949469528,1.17032803950248,0.70203293524223,0.768212680071288,je,PRON
2242,de zilveren schaatsen,4,geen,5,14,448,-6.02975273132324,-5.60216283798218,-6.79101324081421,-6.25727558135986,6.59363628415434,False,-6.17005109786987,0.495103625807785,0.247551812903892,4,-0.283400935198581,-0.393408801846939,0.816335108647073,0.133634953306805,0.673461324436071,-0.0416715034133392,-1.0343949469528,-0.713901874399868,-0.713901874399868,1.24896625218719,1.17032803950248,0.70203293524223,geen,DET
2243,de zilveren schaatsen,4,pijn,6,14,449,-4.16338539123535,-3.33864951133728,-2.09231805801392,-1.56406021118164,5.42145530718062,False,-2.78960329294205,1.17995643247605,0.589978216238026,4,0.569032630645664,-0.393408801846939,0.291487574527256,-0.283400935198581,0.133634953306805,0.673461324436071,-0.393408801846939,-1.0343949469528,-0.713901874399868,0.816335108647073,1.24896625218719,1.17032803950248,pijn,NOUN
